-0.050 -0.050 208.620
-0.040 -0.050 189.690
-0.030 -0.050 178.610
-0.020 -0.050 158.410
-0.010 -0.050 166.000
0.000 -0.050 114.780
0.010 -0.050 79.430
0.020 -0.050 74.300
0.030 -0.050 78.460
0.040 -0.050 75.430
0.050 -0.050 72.580
0.050 -0.040 76.670
0.040 -0.040 77.640
0.030 -0.040 80.830
0.020 -0.040 85.490
0.010 -0.040 82.210
0.000 -0.040 85.880
-0.010 -0.040 87.000
-0.020 -0.040 87.830
-0.030 -0.040 87.020
-0.040 -0.040 89.470
-0.050 -0.040 95.240
-0.050 -0.030 90.850
-0.040 -0.030 86.640
-0.030 -0.030 87.860
-0.020 -0.030 86.720
-0.010 -0.030 86.930
0.000 -0.030 84.310
0.010 -0.030 82.780
0.020 -0.030 87.660
0.030 -0.030 84.440
0.040 -0.030 83.000
0.050 -0.030 79.210
0.050 -0.020 84.320
0.040 -0.020 90.360
0.030 -0.020 93.410
0.020 -0.020 90.710
0.010 -0.020 94.320
0.000 -0.020 93.220
-0.010 -0.020 92.250
-0.020 -0.020 92.100
-0.030 -0.020 94.850
-0.040 -0.020 94.930
-0.050 -0.020 102.740
-0.050 -0.010 107.220
-0.040 -0.010 102.810
-0.030 -0.010 98.880
-0.020 -0.010 99.160
-0.010 -0.010 92.230
0.000 -0.010 94.040
0.010 -0.010 90.540
0.020 -0.010 86.430
0.030 -0.010 87.220
0.040 -0.010 90.240
0.050 -0.010 82.310
0.050 0.000 89.090
0.040 0.000 90.470
0.030 0.000 93.760
0.020 0.000 97.270
0.010 0.000 99.380
0.000 0.000 96.090
-0.010 0.000 97.430
-0.020 0.000 97.710
-0.030 0.000 99.220
-0.040 0.000 107.530
-0.050 0.000 106.790
-0.050 0.010 112.130
-0.040 0.010 108.550
-0.030 0.010 107.760
-0.020 0.010 101.980
-0.010 0.010 100.680
0.000 0.010 100.530
0.010 0.010 103.120
0.020 0.010 100.240
0.030 0.010 98.440
0.040 0.010 90.540
0.050 0.010 94.680
0.050 0.020 102.850
0.040 0.020 102.160
0.030 0.020 104.750
0.020 0.020 106.430
0.010 0.020 107.120
0.000 0.020 105.120
-0.010 0.020 115.230
-0.020 0.020 112.360
-0.030 0.020 113.540
-0.040 0.020 118.300
-0.050 0.020 117.130
-0.050 0.030 123.120
-0.040 0.030 121.310
-0.030 0.030 111.910
-0.020 0.030 115.400
-0.010 0.030 115.530
0.000 0.030 114.760
0.010 0.030 103.750
0.020 0.030 101.130
0.030 0.030 99.990
0.040 0.030 100.850
0.050 0.030 103.060
0.050 0.040 105.990
0.040 0.040 103.820
0.030 0.040 113.390
0.020 0.040 112.070
0.010 0.040 115.670
0.000 0.040 122.190
-0.010 0.040 118.430
-0.020 0.040 117.040
-0.030 0.040 119.900
-0.040 0.040 126.160
-0.050 0.040 132.230
-0.050 0.050 139.650
-0.040 0.050 136.300
-0.030 0.050 131.560
-0.020 0.050 126.680
-0.010 0.050 124.320
0.000 0.050 121.660
0.010 0.050 125.140
0.020 0.050 110.990
0.030 0.050 110.710
0.040 0.050 114.950
0.050 0.050 114.210
