-0.050 -0.050 225.230
-0.040 -0.050 219.330
-0.030 -0.050 207.250
-0.020 -0.050 196.530
-0.010 -0.050 187.900
0.000 -0.050 180.440
0.010 -0.050 162.790
0.020 -0.050 157.150
0.030 -0.050 131.920
0.040 -0.050 101.230
0.050 -0.050 103.670
0.050 -0.040 106.460
0.040 -0.040 114.800
0.030 -0.040 112.070
0.020 -0.040 113.500
0.010 -0.040 109.160
0.000 -0.040 110.270
-0.010 -0.040 109.040
-0.020 -0.040 113.790
-0.030 -0.040 113.030
-0.040 -0.040 110.870
-0.050 -0.040 105.660
-0.050 -0.030 115.350
-0.040 -0.030 107.950
-0.030 -0.030 115.270
-0.020 -0.030 106.060
-0.010 -0.030 108.740
0.000 -0.030 105.410
0.010 -0.030 104.500
0.020 -0.030 102.390
0.030 -0.030 102.450
0.040 -0.030 107.380
0.050 -0.030 110.190
0.050 -0.020 99.160
0.040 -0.020 114.930
0.030 -0.020 108.240
0.020 -0.020 107.350
0.010 -0.020 117.030
0.000 -0.020 115.570
-0.010 -0.020 115.430
-0.020 -0.020 118.080
-0.030 -0.020 116.460
-0.040 -0.020 115.020
-0.050 -0.020 118.030
-0.050 -0.010 127.180
-0.040 -0.010 120.300
-0.030 -0.010 117.350
-0.020 -0.010 120.130
-0.010 -0.010 121.650
0.000 -0.010 115.840
0.010 -0.010 115.740
0.020 -0.010 117.170
0.030 -0.010 111.850
0.040 -0.010 109.160
0.050 -0.010 110.520
0.050 0.000 118.080
0.040 0.000 118.380
0.030 0.000 123.080
0.020 0.000 112.390
0.010 0.000 123.780
0.000 0.000 125.910
-0.010 0.000 121.360
-0.020 0.000 118.060
-0.030 0.000 124.330
-0.040 0.000 128.810
-0.050 0.000 131.480
-0.050 0.010 135.080
-0.040 0.010 130.620
-0.030 0.010 125.680
-0.020 0.010 124.950
-0.010 0.010 118.600
0.000 0.010 120.490
0.010 0.010 123.360
0.020 0.010 125.900
0.030 0.010 120.370
0.040 0.010 126.820
0.050 0.010 121.340
0.050 0.020 128.560
0.040 0.020 134.210
0.030 0.020 132.350
0.020 0.020 121.340
0.010 0.020 124.090
0.000 0.020 135.500
-0.010 0.020 130.670
-0.020 0.020 126.890
-0.030 0.020 132.140
-0.040 0.020 134.400
-0.050 0.020 137.300
-0.050 0.030 140.820
-0.040 0.030 141.410
-0.030 0.030 134.590
-0.020 0.030 130.370
-0.010 0.030 133.850
0.000 0.030 128.320
0.010 0.030 128.720
0.020 0.030 131.760
0.030 0.030 130.080
0.040 0.030 124.010
0.050 0.030 126.040
0.050 0.040 126.880
0.040 0.040 126.150
0.030 0.040 131.490
0.020 0.040 127.760
0.010 0.040 128.460
0.000 0.040 138.750
-0.010 0.040 136.800
-0.020 0.040 139.850
-0.030 0.040 141.680
-0.040 0.040 152.680
-0.050 0.040 147.940
-0.050 0.050 165.670
-0.040 0.050 148.000
-0.030 0.050 148.730
-0.020 0.050 139.590
-0.010 0.050 139.530
0.000 0.050 144.090
0.010 0.050 141.900
0.020 0.050 133.700
0.030 0.050 131.560
0.040 0.050 124.670
0.050 0.050 123.860
