-0.050 -0.050 260.840
-0.040 -0.050 248.710
-0.030 -0.050 222.900
-0.020 -0.050 202.270
-0.010 -0.050 187.980
0.000 -0.050 192.640
0.010 -0.050 176.010
0.020 -0.050 158.650
0.030 -0.050 151.970
0.040 -0.050 150.610
0.050 -0.050 143.410
0.050 -0.040 162.180
0.040 -0.040 154.080
0.030 -0.040 160.480
0.020 -0.040 178.110
0.010 -0.040 183.790
0.000 -0.040 190.140
-0.010 -0.040 191.030
-0.020 -0.040 200.550
-0.030 -0.040 225.020
-0.040 -0.040 233.250
-0.050 -0.040 246.620
-0.050 -0.030 266.970
-0.040 -0.030 243.680
-0.030 -0.030 221.800
-0.020 -0.030 210.620
-0.010 -0.030 200.060
0.000 -0.030 186.630
0.010 -0.030 175.710
0.020 -0.030 170.530
0.030 -0.030 172.240
0.040 -0.030 165.760
0.050 -0.030 162.700
0.050 -0.020 172.500
0.040 -0.020 171.650
0.030 -0.020 178.450
0.020 -0.020 186.650
0.010 -0.020 188.050
0.000 -0.020 199.520
-0.010 -0.020 207.250
-0.020 -0.020 229.540
-0.030 -0.020 221.980
-0.040 -0.020 237.770
-0.050 -0.020 269.080
-0.050 -0.010 278.270
-0.040 -0.010 265.390
-0.030 -0.010 257.410
-0.020 -0.010 224.330
-0.010 -0.010 208.400
0.000 -0.010 201.290
0.010 -0.010 193.160
0.020 -0.010 185.790
0.030 -0.010 181.720
0.040 -0.010 171.840
0.050 -0.010 163.830
0.050 0.000 179.490
0.040 0.000 180.440
0.030 0.000 186.700
0.020 0.000 195.590
0.010 0.000 203.490
0.000 0.000 200.400
-0.010 0.000 225.230
-0.020 0.000 227.420
-0.030 0.000 244.790
-0.040 0.000 260.840
-0.050 0.000 286.890
-0.050 0.010 289.890
-0.040 0.010 276.220
-0.030 0.010 259.780
-0.020 0.010 263.640
-0.010 0.010 228.710
0.000 0.010 215.760
0.010 0.010 210.260
0.020 0.010 196.430
0.030 0.010 189.360
0.040 0.010 176.320
0.050 0.010 180.840
0.050 0.020 182.840
0.040 0.020 190.560
0.030 0.020 197.430
0.020 0.020 211.470
0.010 0.020 220.990
0.000 0.020 234.440
-0.010 0.020 235.350
-0.020 0.020 247.980
-0.030 0.020 263.100
-0.040 0.020 282.920
-0.050 0.020 316.430
-0.050 0.030 326.290
-0.040 0.030 301.000
-0.030 0.030 293.350
-0.020 0.030 275.210
-0.010 0.030 251.720
0.000 0.030 243.960
0.010 0.030 221.840
0.020 0.030 221.040
0.030 0.030 211.350
0.040 0.030 204.300
0.050 0.030 201.920
0.050 0.040 202.270
0.040 0.040 202.810
0.030 0.040 226.050
0.020 0.040 226.510
0.010 0.040 247.210
0.000 0.040 241.900
-0.010 0.040 254.530
-0.020 0.040 268.280
-0.030 0.040 299.470
-0.040 0.040 321.770
-0.050 0.040 343.950
-0.050 0.050 380.170
-0.040 0.050 336.220
-0.030 0.050 311.820
-0.020 0.050 304.190
-0.010 0.050 287.580
0.000 0.050 267.700
0.010 0.050 244.410
0.020 0.050 233.970
0.030 0.050 227.100
0.040 0.050 206.320
0.050 0.050 207.460
