-0.050 -0.050 225.350
-0.040 -0.050 224.020
-0.030 -0.050 242.020
-0.020 -0.050 246.810
-0.010 -0.050 263.040
0.000 -0.050 251.280
0.010 -0.050 256.630
0.020 -0.050 244.770
0.030 -0.050 228.160
0.040 -0.050 217.050
0.050 -0.050 213.290
0.050 -0.040 221.560
0.040 -0.040 232.530
0.030 -0.040 242.890
0.020 -0.040 249.790
0.010 -0.040 253.710
0.000 -0.040 266.710
-0.010 -0.040 259.870
-0.020 -0.040 258.430
-0.030 -0.040 254.400
-0.040 -0.040 233.490
-0.050 -0.040 231.980
-0.050 -0.030 237.850
-0.040 -0.030 250.720
-0.030 -0.030 241.570
-0.020 -0.030 260.710
-0.010 -0.030 261.410
0.000 -0.030 255.960
0.010 -0.030 255.160
0.020 -0.030 252.880
0.030 -0.030 242.870
0.040 -0.030 224.470
0.050 -0.030 219.150
0.050 -0.020 218.680
0.040 -0.020 232.910
0.030 -0.020 233.970
0.020 -0.020 259.490
0.010 -0.020 260.330
0.000 -0.020 271.820
-0.010 -0.020 269.360
-0.020 -0.020 266.860
-0.030 -0.020 264.400
-0.040 -0.020 245.470
-0.050 -0.020 232.180
-0.050 -0.010 236.250
-0.040 -0.010 247.150
-0.030 -0.010 254.520
-0.020 -0.010 266.410
-0.010 -0.010 267.430
0.000 -0.010 264.910
0.010 -0.010 262.540
0.020 -0.010 246.240
0.030 -0.010 241.470
0.040 -0.010 222.780
0.050 -0.010 208.230
0.050 0.000 214.350
0.040 0.000 228.940
0.030 0.000 238.230
0.020 0.000 250.910
0.010 0.000 263.570
0.000 0.000 267.080
-0.010 0.000 262.560
-0.020 0.000 263.130
-0.030 0.000 263.700
-0.040 0.000 257.090
-0.050 0.000 237.930
-0.050 0.010 253.090
-0.040 0.010 256.410
-0.030 0.010 272.880
-0.020 0.010 271.660
-0.010 0.010 284.840
0.000 0.010 276.300
0.010 0.010 272.960
0.020 0.010 251.080
0.030 0.010 249.770
0.040 0.010 233.950
0.050 0.010 226.490
0.050 0.020 231.870
0.040 0.020 247.090
0.030 0.020 252.400
0.020 0.020 263.010
0.010 0.020 261.600
0.000 0.020 270.760
-0.010 0.020 275.120
-0.020 0.020 270.510
-0.030 0.020 260.990
-0.040 0.020 253.130
-0.050 0.020 257.420
-0.050 0.030 250.630
-0.040 0.030 263.280
-0.030 0.030 263.540
-0.020 0.030 273.990
-0.010 0.030 275.710
0.000 0.030 271.160
0.010 0.030 267.560
0.020 0.030 269.080
0.030 0.030 252.510
0.040 0.030 238.500
0.050 0.030 228.940
0.050 0.040 237.560
0.040 0.040 245.210
0.030 0.040 247.770
0.020 0.040 266.820
0.010 0.040 274.150
0.000 0.040 282.140
-0.010 0.040 275.610
-0.020 0.040 276.850
-0.030 0.040 277.600
-0.040 0.040 264.020
-0.050 0.040 253.020
-0.050 0.050 250.730
-0.040 0.050 258.130
-0.030 0.050 263.520
-0.020 0.050 280.360
-0.010 0.050 283.690
0.000 0.050 283.520
0.010 0.050 271.970
0.020 0.050 270.650
0.030 0.050 252.670
0.040 0.050 238.470
0.050 0.050 235.000
